fs_id,roi,CT,MC,Vol,SD,SA,n_vertices
ds004302_sub-23,lh_superiorfrontal,2.577631711959839,-0.03726830333471298,23634.572265625,-1.0674251317977905,8090.47265625,11886
ds004302_sub-23,lh_superiorparietal,2.164489984512329,-0.030407974496483803,9729.658203125,-0.4840458631515503,3984.57275390625,5830
ds004302_sub-23,lh_superiortemporal,2.7171409130096436,-0.03205469250679016,12136.59375,0.3283056914806366,3916.6318359375,5938
ds004302_sub-23,lh_supramarginal,2.36045503616333,-0.043667349964380264,9090.4921875,-0.8771283626556396,3489.564453125,4895
ds004302_sub-23,lh_frontalpole,2.2939436435699463,-0.16938960552215576,955.065673828125,-9.060868263244629,327.2210693359375,393
ds004302_sub-23,lh_temporalpole,3.5497682094573975,-0.10250989347696304,2693.1064453125,-8.326987266540527,515.6922607421875,635
ds004302_sub-23,lh_transversetemporal,2.485562801361084,-0.06689179688692093,1117.010009765625,3.8623406887054443,430.1539611816406,636
ds004302_sub-23,lh_insula,3.0220303535461426,0.03201571851968765,6936.7578125,5.657155990600586,2195.708984375,3177
ds004302_sub-23,rh_bankssts,2.623070478439331,0.03696134313941002,2741.3740234375,5.677906513214111,1144.846923828125,1712
ds004302_sub-23,rh_caudalanteriorcingulate,2.001739740371704,0.007686079014092684,1475.516357421875,1.6587356328964233,644.17236328125,916
ds004302_sub-23,rh_caudalmiddlefrontal,2.517183780670166,-0.010294973850250244,4429.4970703125,2.889906406402588,1558.171142578125,2460
ds004302_sub-23,rh_cuneus,1.7675808668136597,-0.04095076769590378,3243.66357421875,-2.265056848526001,1733.3740234375,2464
ds004302_sub-23,rh_entorhinal,3.1382625102996826,-0.04829702526330948,1790.38623046875,-5.013213157653809,409.06182861328125,591
ds004302_sub-23,rh_fusiform,2.528917074203491,-0.030351266264915466,8802.560546875,1.3952000141143799,3067.18798828125,4536
ds004302_sub-23,rh_inferiorparietal,2.3603765964508057,-0.02992423065006733,13468.716796875,0.8374273777008057,5079.42333984375,6923
ds004302_sub-23,rh_inferiortemporal,2.9374277591705322,-0.049192242324352264,12748.3408203125,-1.214614987373352,3555.5703125,4873
ds004302_sub-23,rh_isthmuscingulate,2.5929667949676514,-0.045462798327207565,2181.478515625,-0.415719211101532,758.1768798828125,1072
ds004302_sub-23,rh_lateraloccipital,2.0612523555755615,-0.04049767553806305,10599.0810546875,-1.9404106140136719,4587.13330078125,6687
ds004302_sub-23,rh_lateralorbitofrontal,2.5048115253448486,-0.014870727434754372,6901.81591796875,0.7240374088287354,2488.8232421875,3489
ds004302_sub-23,rh_lingual,2.0039639472961426,-0.03663881495594978,8224.01953125,-0.40953513979911804,3798.5302734375,5257
ds004302_sub-23,rh_medialorbitofrontal,2.459040880203247,-0.04447532445192337,5837.30810546875,-1.789360523223877,2153.49755859375,2812
ds004302_sub-23,rh_middletemporal,2.734184741973877,-0.042400650680065155,14064.80859375,-1.136704921722412,4141.2529296875,5459
ds004302_sub-23,rh_parahippocampal,2.7072818279266357,-0.023563241586089134,1907.366943359375,0.39328908920288086,601.648681640625,926
ds004302_sub-23,rh_paracentral,1.9812804460525513,-0.025083711370825768,3041.528076171875,-0.012069428339600563,1364.02685546875,1949
ds004302_sub-23,rh_parsopercularis,2.7452573776245117,-0.04570421203970909,4065.900390625,-1.0050519704818726,1236.7353515625,1854
ds004302_sub-23,rh_parsorbitalis,2.468318223953247,-0.092280812561512,3363.78076171875,-4.925563812255859,1063.66845703125,1307
ds004302_sub-23,rh_parstriangularis,2.6100592613220215,-0.031007854267954826,5757.02294921875,-0.5335429906845093,2023.784423828125,2747
ds004302_sub-23,rh_pericalcarine,1.584092617034912,0.06111491844058037,2431.774169921875,2.92813777923584,1752.9705810546875,2482
ds004302_sub-23,rh_postcentral,2.1230382919311523,-0.03010465018451214,8539.1318359375,0.5979827046394348,3663.07568359375,5158
ds004302_sub-23,rh_posteriorcingulate,2.3299288749694824,-0.0001635858352528885,3018.15673828125,2.0147781372070312,1146.7496337890625,1507
ds004302_sub-23,rh_precentral,1.9932937622070312,-0.03992258012294769,9578.1357421875,-0.5718080401420593,4236.8818359375,6423
ds004302_sub-23,rh_precuneus,2.2572991847991943,-0.001503659295849502,7596.2265625,2.443006992340088,3271.700439453125,4679
ds004302_sub-23,rh_rostralanteriorcingulate,2.3478431701660156,0.01233102660626173,1259.6728515625,1.5668234825134277,494.6191711425781,705
ds004302_sub-23,rh_rostralmiddlefrontal,2.3860528469085693,-0.034761302173137665,21151.28515625,0.1521490216255188,7624.3515625,10558
ds004302_sub-23,rh_superiorfrontal,2.550586223602295,-0.038515523076057434,24439.21484375,-0.9766893982887268,8349.5234375,12265
ds004302_sub-23,rh_superiorparietal,2.0086276531219482,-0.03467700257897377,9182.33203125,-1.2728221416473389,4053.1015625,5916
ds004302_sub-23,rh_superiortemporal,2.620209217071533,-0.03654758259654045,11141.4296875,-0.5441103577613831,3767.26904296875,5436
ds004302_sub-23,rh_supramarginal,2.504603862762451,-0.03524664044380188,8346.984375,-0.5894941091537476,2833.655029296875,3880
ds004302_sub-23,rh_frontalpole,2.266716241836548,-0.08973023295402527,1109.5517578125,-6.9013285636901855,401.58056640625,456
ds004302_sub-23,rh_temporalpole,3.833573818206787,-0.08828718960285187,3238.2177734375,-7.80144739151001,552.0469360351562,635
ds004302_sub-23,rh_transversetemporal,2.620847463607788,-0.05229974165558815,829.54052734375,5.079094409942627,295.61578369140625,463
ds004302_sub-23,rh_insula,3.215982437133789,0.0305002573877573,6727.345703125,6.227759838104248,1984.3681640625,2928
ds004302_sub-24,lh_bankssts,2.1482841968536377,0.02674749866127968,2820.000732421875,3.3973422050476074,1361.8907470703125,2065
ds004302_sub-24,lh_caudalanteriorcingulate,2.372112989425659,0.014912093058228493,1555.91357421875,1.7358098030090332,651.4432373046875,1009
ds004302_sub-24,lh_caudalmiddlefrontal,2.4713566303253174,-0.026700548827648163,5844.53125,1.164137840270996,2198.65869140625,3395
ds004302_sub-24,lh_cuneus,1.826086401939392,-0.03645826876163483,3265.62060546875,-1.9759072065353394,1756.63330078125,2578
ds004302_sub-24,lh_entorhinal,3.1938319206237793,-0.030450347810983658,2470.504150390625,-2.5930633544921875,547.6180419921875,864
ds004302_sub-24,lh_fusiform,2.6113109588623047,-0.03868177533149719,10328.69921875,0.6755138039588928,3436.969970703125,5146
ds004302_sub-24,lh_inferiorparietal,2.2827675342559814,-0.03701642528176308,11074.6875,0.12506166100502014,4450.6552734375,6636
ds004302_sub-24,lh_inferiortemporal,2.497661828994751,-0.029774053022265434,11044.259765625,-0.4813757836818695,3766.474609375,5302
ds004302_sub-24,lh_isthmuscingulate,2.215240716934204,-0.019591940566897392,2716.04345703125,-0.897606372833252,1126.8486328125,1642
ds004302_sub-24,lh_lateraloccipital,2.1110591888427734,-0.04452564939856529,13151.2041015625,-2.1141815185546875,5565.1640625,8351
ds004302_sub-24,lh_lateralorbitofrontal,2.4770426750183105,-0.031001724302768707,9160.8583984375,-0.18371306359767914,3200.62060546875,4440
ds004302_sub-24,lh_lingual,2.108532667160034,-0.02405180037021637,8210.4501953125,-0.3041774034500122,3550.81005859375,5039
ds004302_sub-24,lh_medialorbitofrontal,2.3320980072021484,-0.03060891292989254,5904.2119140625,-1.433992624282837,2337.5126953125,3302
ds004302_sub-24,lh_middletemporal,2.682924270629883,-0.058832716196775436,11090.244140625,-1.3492670059204102,3424.366943359375,4977
ds004302_sub-24,lh_parahippocampal,2.7602522373199463,-0.04303048178553581,2306.184326171875,-0.6634464859962463,700.0197143554688,1120
ds004302_sub-24,lh_paracentral,2.473141670227051,-0.035850729793310165,4022.12353515625,-0.1468554586172104,1430.6904296875,2401
ds004302_sub-24,lh_parsopercularis,2.5975229740142822,-0.03669816628098488,5619.1826171875,-0.6273254156112671,1952.10693359375,2791
ds004302_sub-24,lh_parsorbitalis,2.2326345443725586,-0.06197565793991089,2155.63232421875,-3.9003491401672363,778.6170043945312,1049
ds004302_sub-24,lh_parstriangularis,2.2860591411590576,-0.004788598977029324,3818.483154296875,0.308366060256958,1532.79248046875,2150
ds004302_sub-24,lh_pericalcarine,1.584459900856018,0.05120203271508217,2101.228759765625,3.0552141666412354,1507.564208984375,2195
ds004302_sub-24,lh_postcentral,2.0458154678344727,-0.052221622318029404,9998.05078125,-0.9760379195213318,4483.72265625,7124
ds004302_sub-24,lh_posteriorcingulate,2.3757271766662598,0.011596417985856533,3258.470703125,1.8264285326004028,1278.8212890625,1821
ds004302_sub-24,lh_precentral,2.5144832134246826,-0.035451579838991165,14034.1826171875,0.3260370194911957,5204.3720703125,8488
ds004302_sub-24,lh_precuneus,2.5066332817077637,-0.013435743749141693,10518.19140625,2.1294257640838623,3992.757080078125,5838
